Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2025-07-16,Life After Nathan For You,2025,,2,,"Very good at the start, when Jack — still wearing the wig — talks about his brother and the show. But for much of its runtime, it feels more like an inquisition than an exploration of the person who existed before and, of course, after Nathan For You. I don’t know if that was always the intention, but it doesn’t quite work, because the best moments come when Jack speaks freely, like when he explains why he agreed to be on the show, or kind of spontaneously shares his worldview. Exploring his unusual political views — surprising for an immigrant, as the documentary itself points out — could have been more effective if the filmmaker hadn’t resorted to a series of loaded questions and confrontations. Technically, of course, it doesn’t have to reach the level of a John Wilson or a Lance Oppenheim, but in terms of documentary approach, it could have been far more interesting if it had drawn more from those two references.",,2025-07-15
